Country,Year,ISO Country Code,Population,Gross Domestic Product,Cement CO2 Emissions,CO2 Emissions,CO2 Including Land Use Change,Coal CO2 Emissions,Consumption CO2,Flaring CO2 Emissions,Gas CO2 Emissions,Land Use Change CO2,Methane,Nitrous Oxide,Oil CO2 Emissions,Other Industry CO2,Primary Energy Consumption,Temperature Change From Methane,Temperature Change From CO2,Temperature Change From Greenhouse Gas,Temperature Change From Nitrous Oxide,Total Greenhouse Gas,Total Greenhouse Gas Excluding Land Use Change,Trade CO2,Continent,UN Region,Income Group
Vatican,1968,VAT,785.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1969,VAT,769.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1970,VAT,758.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1971,VAT,750.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1972,VAT,746.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1973,VAT,745.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1974,VAT,743.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1975,VAT,742.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1976,VAT,746.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1977,VAT,749.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1978,VAT,752.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1979,VAT,755.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1980,VAT,754.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1981,VAT,753.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1982,VAT,750.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1983,VAT,747.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1984,VAT,744.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1985,VAT,741.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1986,VAT,740.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1987,VAT,740.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1988,VAT,737.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1989,VAT,737.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1990,VAT,736.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1991,VAT,737.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1992,VAT,736.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1993,VAT,729.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1994,VAT,720.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1995,VAT,714.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1996,VAT,709.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1997,VAT,706.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1998,VAT,707.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,1999,VAT,706.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2000,VAT,701.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2001,VAT,691.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2002,VAT,684.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2003,VAT,674.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2004,VAT,667.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2005,VAT,667.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2006,VAT,664.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2007,VAT,657.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2008,VAT,648.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2009,VAT,637.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2010,VAT,629.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2011,VAT,624.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2012,VAT,612.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2013,VAT,598.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2014,VAT,587.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2015,VAT,579.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2016,VAT,571.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2017,VAT,563.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2018,VAT,552.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2019,VAT,543.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2020,VAT,536.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2021,VAT,527.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2022,VAT,513.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Vatican,2023,VAT,501.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,,,,,,,,0.0,Europe,Southern Europe,High Income
Venezuela,1850,VEN,1326378.0,2494415872.0,0.0,0.0,-28.706192056646618,0.0,0.0,0.0,0.0,48.451,2.021,0.169,0.0,0.0,14.133391586968443,-0.0006988170453017,-0.0010929560424788,-0.0017193843258502,0.0,32.023,0.482,0.0,South America,South America,Upper-Middle Income
Venezuela,1851,VEN,1341399.0,844503329.5252551,0.0,0.0,-27.514853346147905,0.0,0.0,0.0,0.0,61.24,2.066,0.172,0.0,0.0,14.498005160877035,0.0,0.0,0.0,0.0,42.569,0.492,0.0,South America,South America,Upper-Middle Income
Venezuela,1852,VEN,1357350.0,878163943.9745796,0.0,0.0,-26.323514635648735,0.0,0.0,0.0,0.0,62.804,2.112,0.174,0.0,0.0,14.872025044478658,0.0,0.0,0.0,0.0,42.385,0.501,0.0,South America,South America,Upper-Middle Income
Venezuela,1853,VEN,1374250.0,913166219.1675676,0.0,0.0,-25.132175925150023,0.0,0.0,0.0,0.0,74.953,2.158,0.177,0.0,0.0,15.255693901975452,0.0,0.0,0.0,0.0,51.365,0.511,0.0,South America,South America,Upper-Middle Income
Venezuela,1854,VEN,1391359.0,949563631.6547704,0.0,0.0,-23.94083721465131,0.0,0.0,0.0,0.0,74.517,2.204,0.179,0.0,0.0,15.64926065782644,0.0,0.0,0.0,0.0,49.248,0.52,0.0,South America,South America,Upper-Middle Income
Venezuela,1855,VEN,1408679.0,987411789.4805068,0.0,0.0,-22.749498504152143,0.0,0.0,0.0,0.0,67.308,2.25,0.181,0.0,0.0,16.052980658250114,0.0,0.0,0.0,0.0,42.647,0.53,0.0,South America,South America,Upper-Middle Income
Venezuela,1856,VEN,1426211.0,1026768517.1409148,0.0,0.0,-21.55815979365343,0.0,0.0,0.0,0.0,82.764,2.296,0.183,0.0,0.0,16.467115836892482,0.0,0.0,0.0,0.0,55.342,0.54,0.0,South America,South America,Upper-Middle Income
Venezuela,1857,VEN,1443960.0,1067693943.9282956,0.0,0.0,-20.36682108315472,0.0,0.0,0.0,0.0,79.125,2.342,0.185,0.0,0.0,16.891934884770006,0.0,0.0,0.0,0.0,52.256,0.549,0.0,South America,South America,Upper-Middle Income
Venezuela,1858,VEN,1461927.0,1110250595.7968748,0.0,0.0,-19.17548237265555,0.0,0.0,0.0,0.0,78.844,2.388,0.187,0.0,0.0,17.32771342459677,0.0,0.0,0.0,0.0,51.977,0.559,0.0,South America,South America,Upper-Middle Income
Venezuela,1859,VEN,1480115.0,1154503490.889971,0.0,0.0,-17.98414366215684,0.0,0.0,0.0,0.0,77.464,2.431,0.188,0.0,0.0,17.77473418960786,0.0,0.0,0.0,0.0,51.09,0.566,0.0,South America,South America,Upper-Middle Income
Venezuela,1860,VEN,1498528.0,1200520238.8749585,0.0,0.0,-16.792804951658127,0.0,0.0,0.0,0.0,57.075,2.475,0.189,0.0,0.0,18.233287206997105,0.0,0.0,0.0,0.0,38.727,0.573,0.0,South America,South America,Upper-Middle Income
Venezuela,1861,VEN,1517166.0,1248371144.2374194,0.0,0.0,-15.60146624115896,0.0,0.0,0.0,0.0,44.613,2.504,0.191,0.0,0.0,18.70366998608721,0.0,0.0,0.0,0.0,29.634,0.578,0.0,South America,South America,Upper-Middle Income
Venezuela,1862,VEN,1536035.0,1298129313.6924295,0.0,0.0,-14.410127530660247,0.0,0.0,0.0,0.0,38.71,2.534,0.192,0.0,0.0,19.1861877113531,0.0,0.0,0.0,0.0,26.537,0.583,0.0,South America,South America,Upper-Middle Income
Venezuela,1863,VEN,1555135.0,1349870767.8772786,0.0,0.0,-13.218788820161535,0.0,0.0,0.0,0.0,34.527,2.566,0.193,0.0,0.0,19.681153440426066,0.0,0.0,0.0,0.0,24.432,0.591,0.0,South America,South America,Upper-Middle Income
Venezuela,1864,VEN,1574470.0,1403674557.4958155,0.0,0.0,-12.027450109662368,0.0,0.0,0.0,0.0,31.41,2.596,0.194,0.0,0.0,20.18888830720608,0.0,0.0,0.0,0.0,22.143,0.596,0.0,South America,South America,Upper-Middle Income
Venezuela,1865,VEN,1594044.0,1459622884.092413,0.0,0.0,-10.836111399163656,0.0,0.0,0.0,0.0,31.041,2.625,0.195,0.0,0.0,20.709721730212703,0.0,0.0,0.0,0.0,23.393,0.602,0.0,South America,South America,Upper-Middle Income
Venezuela,1866,VEN,1613858.0,1517801225.6396084,0.0,0.0,-9.644772688664943,0.0,0.0,0.0,0.0,26.977,2.655,0.196,0.0,0.0,21.24399162631236,0.0,0.0,0.0,0.0,20.654,0.607,0.0,South America,South America,Upper-Middle Income
Venezuela,1867,VEN,1633915.0,1578298467.131466,0.0,0.0,-8.453433978165776,0.0,0.0,0.0,0.0,29.6,2.684,0.197,0.0,0.0,21.79204462995928,0.0,0.0,0.0,0.0,24.879,0.612,0.0,South America,South America,Upper-Middle Income
Venezuela,1868,VEN,1654220.0,1641207036.3824096,0.0,0.0,-7.262095267667064,0.0,0.0,0.0,0.0,24.11,2.714,0.198,0.0,0.0,22.354236318091036,0.0,0.0,0.0,0.0,19.738,0.617,0.0,South America,South America,Upper-Middle Income
Venezuela,1869,VEN,1676673.0,1706623045.2384586,0.0,0.0,-6.070756557168352,0.0,0.0,0.0,0.0,24.445,2.744,0.199,0.0,0.0,22.93093144082817,0.0,0.0,0.0,0.0,19.364,0.623,0.0,South America,South America,Upper-Middle Income
Venezuela,1870,VEN,1701337.0,2924156928.0,0.0,0.001,23.726,0.001,0.0,0.0,0.0,23.725,2.773,0.2,0.0,0.0,23.52250415812306,0.0,0.0,0.0,0.0,19.701,0.629,0.0,South America,South America,Upper-Middle Income
Venezuela,1871,VEN,1728278.0,2899425024.0,0.0,0.001,24.902,0.001,0.0,0.0,0.0,24.901,2.808,0.203,0.0,0.0,24.129338282515462,0.0,0.0,0.0,0.0,20.918,0.636,0.0,South America,South America,Upper-Middle Income
Venezuela,1872,VEN,1757561.0,2973250048.0,0.0,0.001,27.462,0.001,0.0,0.0,0.0,27.461,2.843,0.207,0.0,0.0,24.751827528150734,0.0,0.0,0.0,0.0,23.25,0.644,0.0,South America,South America,Upper-Middle Income
Venezuela,1873,VEN,1789255.0,3249900032.0,0.0,0.001,25.96,0.001,0.0,0.0,0.0,25.958,2.878,0.213,0.0,0.0,25.390375766220636,0.0,0.0,0.0,0.0,21.476,0.654,0.0,South America,South America,Upper-Middle Income
Venezuela,1874,VEN,1821517.0,3640980992.0,0.0,0.002,24.786,0.002,0.0,0.0,0.0,24.785,2.914,0.22,0.0,0.0,26.045397286995577,0.0,0.0,0.0,0.0,20.504,0.664,0.0,South America,South America,Upper-Middle Income
Venezuela,1875,VEN,1854358.0,3293263872.0,0.0,0.001,24.721,0.001,0.0,0.0,0.0,24.721,2.95,0.228,0.0,0.0,26.71731706861682,0.0,0.0,0.0,0.0,20.517,0.672,0.0,South America,South America,Upper-Middle Income
Venezuela,1876,VEN,1887789.0,3493984000.0,0.0,0.002,27.741,0.002,0.0,0.0,0.0,27.739,2.986,0.236,0.0,0.0,27.406571052821302,0.0,0.0,0.0,0.0,22.245,0.683,0.0,South America,South America,Upper-Middle Income
Venezuela,1877,VEN,1921819.0,3592606976.0,0.0,0.003,23.151,0.003,0.0,0.0,0.0,23.148,3.022,0.243,0.0,0.0,28.11360642778132,0.0,0.0,0.0,0.0,19.053,0.694,0.0,South America,South America,Upper-Middle Income
Venezuela,1878,VEN,1956459.0,3910991104.0,0.0,0.003,26.35,0.003,0.0,0.0,0.0,26.347,3.058,0.25,0.0,0.0,28.838881918240897,0.0,0.0,0.0,0.0,22.67,0.704,0.0,South America,South America,Upper-Middle Income
Venezuela,1879,VEN,1990249.0,3908762880.0,0.0,0.003,24.728,0.003,0.0,0.0,0.0,24.725,3.094,0.255,0.0,0.0,29.582868083135388,0.0,0.0,0.0,0.0,21.579,0.713,0.0,South America,South America,Upper-Middle Income
Venezuela,1880,VEN,2023151.0,4202656000.0,0.0,0.003,29.841,0.003,0.0,0.0,0.0,29.838,3.13,0.259,0.0,0.0,30.346047620890772,0.0,0.0,0.0,0.0,24.907,0.723,0.0,South America,South America,Upper-Middle Income
Venezuela,1881,VEN,2055124.0,4275857920.0,0.0,0.003,29.936,0.003,0.0,0.0,0.0,29.934,3.174,0.261,0.0,0.0,31.12891568259922,0.0,0.0,0.0,0.0,25.011,0.732,0.0,South America,South America,Upper-Middle Income
Venezuela,1882,VEN,2086129.0,4270184960.0,0.0,0.002,28.113,0.002,0.0,0.0,0.0,28.111,3.217,0.264,0.0,0.0,31.93198019327195,0.0,0.0,0.0,0.0,22.893,0.741,0.0,South America,South America,Upper-Middle Income
Venezuela,1883,VEN,2116123.0,4536971776.0,0.0,0.001,31.437,0.001,0.0,0.0,0.0,31.436,3.26,0.266,0.0,0.0,32.75576218138176,0.0,0.0,0.0,0.0,25.014,0.75,0.0,South America,South America,Upper-Middle Income
Venezuela,1884,VEN,2146546.0,4886717952.0,0.0,0.003,29.808,0.003,0.0,0.0,0.0,29.805,3.303,0.268,0.0,0.0,33.60079611690711,0.0,0.0,0.0,0.0,24.547,0.762,0.0,South America,South America,Upper-Middle Income
Venezuela,1885,VEN,2177402.0,4591548928.0,0.0,0.032,31.108,0.032,0.0,0.0,0.0,31.077,3.346,0.269,0.0,0.0,34.46763025809508,0.0,0.0,0.0,0.0,24.329,0.799,0.0,South America,South America,Upper-Middle Income
Venezuela,1886,VEN,2208699.0,4913732096.0,0.0,0.026,26.905,0.026,0.0,0.0,0.0,26.879,3.388,0.271,0.0,0.0,35.356827007172036,0.0,0.0,0.001,0.0,21.373,0.801,0.0,South America,South America,Upper-Middle Income
Venezuela,1887,VEN,2240443.0,5120594944.0,0.0,0.044,31.037,0.044,0.0,0.0,0.0,30.993,3.429,0.273,0.0,0.0,36.26896327523122,0.0,0.0,0.001,0.0,26.387,0.828,0.0,South America,South America,Upper-Middle Income
Venezuela,1888,VEN,2272639.0,5182604800.0,0.0,0.061,30.853,0.061,0.0,0.0,0.0,30.792,3.472,0.275,0.0,0.0,37.204630856531274,0.0,0.0,0.001,0.0,25.849,0.853,0.0,South America,South America,Upper-Middle Income
Venezuela,1889,VEN,2305445.0,5451039744.0,0.0,0.073,33.507,0.073,0.0,0.0,0.0,33.434,3.514,0.277,0.0,0.0,38.164436812453246,0.0,0.0,0.001,0.0,27.776,0.874,0.0,South America,South America,Upper-Middle Income
Venezuela,1890,VEN,2338873.0,5944752128.0,0.0,0.089,20.384,0.089,0.0,0.0,0.0,20.295,3.557,0.335,0.0,0.0,39.14900386536301,0.0,0.0,0.001,0.0,20.154,0.9,0.0,South America,South America,Upper-Middle Income
Venezuela,1891,VEN,2372933.0,5682599936.0,0.0,0.098,14.861,0.098,0.0,0.0,0.0,14.764,3.568,0.339,0.0,0.0,40.158970802632105,0.0,0.0,0.001,0.0,17.723,0.914,0.0,South America,South America,Upper-Middle Income
Venezuela,1892,VEN,2407638.0,5186950144.0,0.0,0.078,15.024,0.078,0.0,0.0,0.0,14.946,3.579,0.345,0.0,0.0,41.19499289108393,0.0,0.0,0.001,0.0,19.522,0.901,0.0,South America,South America,Upper-Middle Income
Venezuela,1893,VEN,2442998.0,5252780032.0,0.0,0.085,11.073,0.085,0.0,0.0,0.0,10.988,3.59,0.354,0.0,0.0,42.25774230213193,0.0,0.0,0.001,0.0,16.851,0.913,0.0,South America,South America,Upper-Middle Income
Venezuela,1894,VEN,2478874.0,5236272128.0,0.0,0.071,12.534,0.071,0.0,0.0,0.0,12.462,3.601,0.365,0.0,0.0,43.34790854788254,0.0,0.0,0.001,0.0,19.047,0.906,0.0,South America,South America,Upper-Middle Income
Venezuela,1895,VEN,2515273.0,5754625024.0,0.0,0.072,9.971,0.072,0.0,0.0,0.0,9.899,3.612,0.378,0.0,0.0,44.46619892849322,0.0,0.001,0.001,0.0,17.2,0.912,0.0,South America,South America,Upper-Middle Income
Venezuela,1896,VEN,2552202.0,5138672128.0,0.0,0.063,8.627,0.063,0.0,0.0,0.0,8.564,3.623,0.393,0.0,0.0,45.613338991066875,0.0,0.001,0.001,0.0,16.667,0.91,0.0,South America,South America,Upper-Middle Income
Venezuela,1897,VEN,2589670.0,5352863744.0,0.0,0.068,7.149,0.068,0.0,0.0,0.0,7.081,3.635,0.409,0.0,0.0,46.79007300038787,0.0,0.001,0.001,0.0,15.151,0.922,0.0,South America,South America,Upper-Middle Income
Venezuela,1898,VEN,2627685.0,5281650176.0,0.0,0.052,7.096,0.052,0.0,0.0,0.0,7.044,3.646,0.426,0.0,0.0,47.99716442180228,0.0,0.001,0.001,0.0,15.92,0.912,0.0,South America,South America,Upper-Middle Income
Venezuela,1899,VEN,2664329.0,4536271872.0,0.0,0.054,6.807,0.054,0.0,0.0,0.0,6.753,3.658,0.444,0.0,0.0,49.23539641655241,0.0,0.001,0.001,0.0,16.16,0.92,0.0,South America,South America,Upper-Middle Income
Venezuela,1900,VEN,2699561.0,4692532224.0,0.0,0.038,3.945,0.038,0.0,0.0,0.0,3.907,3.669,0.462,0.0,0.0,50.50557234989299,0.0,0.001,0.001,0.0,13.985,0.911,0.0,South America,South America,Upper-Middle Income
Venezuela,1901,VEN,2733334.0,4556943872.0,0.0,0.05,2.829,0.05,0.0,0.0,0.0,2.778,3.688,0.487,0.0,0.0,51.80851631231585,0.0,0.001,0.001,0.0,13.147,0.932,0.0,South America,South America,Upper-Middle Income
Venezuela,1902,VEN,2765603.0,4317895168.0,0.0,0.051,3.951,0.051,0.0,0.0,0.0,3.9,3.708,0.523,0.0,0.0,53.14507365421798,0.0,0.001,0.001,0.0,15.364,0.94,0.0,South America,South America,Upper-Middle Income
Venezuela,1903,VEN,2796321.0,4675466752.0,0.0,0.035,6.574,0.035,0.0,0.0,0.0,6.539,3.727,0.567,0.0,0.0,54.516111534366054,0.0,0.001,0.001,0.0,18.757,0.932,0.0,South America,South America,Upper-Middle Income
Venezuela,1904,VEN,2827377.0,4809719808.0,0.0,0.063,3.972,0.063,0.0,0.0,0.0,3.909,3.748,0.616,0.0,0.0,55.9225194825105,0.0,0.001,0.001,0.0,16.403,0.97,0.0,South America,South America,Upper-Middle Income
Venezuela,1905,VEN,2858773.0,4892447744.0,0.0,0.046,3.094,0.046,0.0,0.0,0.0,3.048,3.765,0.667,0.0,0.0,57.36520997651035,0.0,0.001,0.001,0.0,16.276,0.958,0.0,South America,South America,Upper-Middle Income
Venezuela,1906,VEN,2890514.0,4863360000.0,0.0,0.035,2.05,0.035,0.0,0.0,0.0,2.015,3.782,0.718,0.0,0.0,58.84511903435021,0.0,0.001,0.001,0.0,16.043,0.953,0.0,South America,South America,Upper-Middle Income
Venezuela,1907,VEN,2922603.0,4744671232.0,0.0,0.048,3.674,0.048,0.0,0.0,0.0,3.626,3.8,0.764,0.0,0.0,60.36320682143028,0.0,0.001,0.001,0.0,18.594,0.973,0.0,South America,South America,Upper-Middle Income
Venezuela,1908,VEN,2955044.0,4674373120.0,0.0,0.037,1.784,0.037,0.0,0.0,0.0,1.746,3.818,0.805,0.0,0.0,61.92045827351945,0.0,0.001,0.001,0.0,17.641,0.969,0.0,South America,South America,Upper-Middle Income
Venezuela,1909,VEN,2985778.0,4706540032.0,0.0,0.037,2.7,0.037,0.0,0.0,0.0,2.664,3.835,0.836,0.0,0.0,63.51788373578307,0.0,0.001,0.001,0.0,19.132,0.974,0.0,South America,South America,Upper-Middle Income
Venezuela,1910,VEN,3014767.0,4695569920.0,0.0,0.03,3.682,0.03,0.0,0.0,0.0,3.652,3.853,0.854,0.0,0.0,65.15651961829657,0.0,0.001,0.001,0.0,20.268,0.975,0.0,South America,South America,Upper-Middle Income
Venezuela,1911,VEN,3041974.0,4523063808.0,0.0,0.042,1.957,0.042,0.0,0.0,0.0,1.915,3.872,0.865,0.0,0.0,66.83742906846591,0.0,0.001,0.001,0.0,19.285,0.994,0.0,South America,South America,Upper-Middle Income
Venezuela,1912,VEN,3067360.0,4889472000.0,0.0,0.059,1.726,0.059,0.0,0.0,0.0,1.668,3.89,0.876,0.0,0.0,68.56170266079921,0.0,0.001,0.001,0.0,19.901,1.017,0.0,South America,South America,Upper-Middle Income
Venezuela,1913,VEN,3090886.0,5029499904.0,0.0,0.068,3.363,0.068,0.0,0.0,0.0,3.295,3.909,0.886,0.0,0.0,70.33045910447329,0.0,0.001,0.001,0.0,22.111,1.034,0.0,South America,South America,Upper-Middle Income
Venezuela,1914,VEN,3114587.0,5855980032.0,0.0,0.086,3.055,0.079,0.0,0.0,0.0,2.97,6.804,0.895,0.007,0.0,72.14484596914954,0.0,0.001,0.001,0.0,25.242,3.936,0.0,South America,South America,Upper-Middle Income
Venezuela,1915,VEN,3138467.0,5894360064.0,0.0,0.09,1.211,0.075,0.0,0.0,0.0,1.121,9.699,0.904,0.015,0.0,74.00604042951889,0.0,0.001,0.001,0.0,27.047,6.823,0.0,South America,South America,Upper-Middle Income
Venezuela,1916,VEN,3162525.0,5518236160.0,0.0,0.12,2.808,0.09,0.0,0.0,0.0,2.688,12.593,0.911,0.029,0.0,75.91525002905468,0.0,0.001,0.001,0.0,32.119,9.736,0.0,South America,South America,Upper-Middle Income
Venezuela,1917,VEN,3186762.0,5776128000.0,0.0,0.096,1.327,0.066,0.0,0.0,0.0,1.231,15.487,0.918,0.029,0.0,77.87371346346343,0.0,0.001,0.001,0.0,33.637,12.594,0.0,South America,South America,Upper-Middle Income
Venezuela,1918,VEN,3207396.0,6031362048.0,0.0,0.161,1.764,0.08,0.0,0.0,0.0,1.604,18.388,0.924,0.081,0.0,79.88270138435534,0.0,0.001,0.001,0.0,37.95,15.549,0.0,South America,South America,Upper-Middle Income
Venezuela,1919,VEN,3230354.0,5833026048.0,0.0,0.21,2.72,0.075,0.0,0.0,0.0,2.51,21.275,0.929,0.136,0.0,81.94351722363957,0.0,0.001,0.001,0.0,42.645,18.474,0.0,South America,South America,Upper-Middle Income
